"customer_key","customer_number","customer_name","age_group","cust_segmentation","last_order_date","recency","total_orders","total_sales","total_quantity","total_products","time_spam","avg_order_value","avg_monthly_value"
5771,"AW00016770","Charles Rogers","40-49","New","2013-09-07",139,1,2478.0,2.0,2,0,2478.0,2478.0
5772,"AW00016771","Ian Walker","40-49","New","2013-09-21",139,3,105.0,5.0,5,6,35.0,17.5
5773,"AW00016772","Morgan Parker","40-49","New","2014-01-09",135,3,159.0,7.0,7,9,53.0,17.67
5774,"AW00016773","David Lal","40-49","New","2013-07-08",141,1,14.0,2.0,2,0,14.0,14.0
5775,"AW00016774","Eduardo Perry","40-49","New","2013-06-15",142,1,55.0,2.0,2,0,55.0,55.0
5776,"AW00016775","Sarah Russell","40-49","New","2013-09-19",139,1,5.0,1.0,1,0,5.0,5.0
5777,"AW00016776","Dalton Lewis","40-49","New","2013-09-28",139,1,2443.0,1.0,1,0,2443.0,2443.0
5778,"AW00016777","Cameron Simmons","60 & Above","New","2013-02-24",146,1,125.0,2.0,2,0,125.0,125.0
5779,"AW00016778","Blake Hayes","60 & Above","New","2013-10-27",138,1,2541.0,4.0,4,0,2541.0,2541.0
5780,"AW00016779","Morgan Watson","60 & Above","New","2013-10-24",138,1,2297.0,2.0,2,0,2297.0,2297.0
5781,"AW00016780","Carlos Bailey","60 & Above","New","2013-09-05",139,1,55.0,2.0,2,0,55.0,55.0
5782,"AW00016781","Dylan Chen","60 & Above","New","2013-01-29",147,1,64.0,3.0,3,0,64.0,64.0
5783,"AW00016782","Lucas Clark","60 & Above","New","2013-10-08",138,1,2482.0,4.0,4,0,2482.0,2482.0
5784,"AW00016783","Grace Barnes","60 & Above","New","2013-11-22",137,1,2457.0,3.0,3,0,2457.0,2457.0
5785,"AW00016784","Chloe Long","60 & Above","New","2013-05-02",144,1,1736.0,2.0,2,0,1736.0,1736.0
5786,"AW00016785","Christian Lee","60 & Above","New","2013-09-30",139,1,2343.0,4.0,4,0,2343.0,2343.0
5787,"AW00016786","Lucas Reed","60 & Above","New","2013-10-26",138,1,2295.0,1.0,1,0,2295.0,2295.0
5788,"AW00016787","Nicole Jackson","60 & Above","New","2013-11-25",137,1,40.0,2.0,2,0,40.0,40.0
5789,"AW00016788","Ronnie Gao","60 & Above","New","2013-04-15",144,1,40.0,2.0,2,0,40.0,40.0
5790,"AW00016789","Jennifer Harris","60 & Above","New","2013-12-19",136,1,2443.0,1.0,1,0,2443.0,2443.0
5791,"AW00016790","Hunter Lopez","60 & Above","New","2013-12-25",136,1,2565.0,5.0,5,0,2565.0,2565.0
5792,"AW00016791","Leonard Yuan","60 & Above","New","2013-05-23",143,1,1730.0,3.0,3,0,1730.0,1730.0
5793,"AW00016792","Maria Torres","60 & Above","New","2013-01-17",147,1,1736.0,2.0,2,0,1736.0,1736.0
5794,"AW00016793","Savannah Hernandez","60 & Above","New","2013-01-07",147,1,1789.0,5.0,5,0,1789.0,1789.0
5795,"AW00016794","Taylor Cook","60 & Above","New","2013-01-15",147,1,1786.0,3.0,3,0,1786.0,1786.0
5796,"AW00016795","Regina Garcia","60 & Above","New","2013-11-24",137,1,68.0,3.0,3,0,68.0,68.0
5797,"AW00016796","Kaitlyn Martin","60 & Above","New","2013-05-17",143,1,55.0,2.0,2,0,55.0,55.0
5798,"AW00016797","Evan Reed","60 & Above","New","2013-01-08",147,1,1732.0,4.0,4,0,1732.0,1732.0
5799,"AW00016798","Latasha Martin","60 & Above","New","2013-01-16",147,1,1765.0,4.0,4,0,1765.0,1765.0
5800,"AW00016799","Stephanie Gonzales","60 & Above","New","2013-01-23",147,1,1701.0,1.0,1,0,1701.0,1701.0
5801,"AW00016800","Jordan Roberts","60 & Above","New","2014-01-05",135,3,76.0,6.0,6,6,25.33,12.67
5802,"AW00016801","Jasmine Henderson","60 & Above","New","2013-09-10",139,1,55.0,2.0,2,0,55.0,55.0
5803,"AW00016802","Lucas Allen","60 & Above","New","2013-02-17",146,1,14.0,2.0,2,0,14.0,14.0
5804,"AW00016803","Marcus Peterson","60 & Above","New","2013-01-14",147,1,1760.0,3.0,3,0,1760.0,1760.0
5805,"AW00016804","Adam Zhang","60 & Above","New","2013-01-15",147,1,1728.0,3.0,3,0,1728.0,1728.0
5806,"AW00016805","Fernando Allen","60 & Above","New","2013-01-15",147,1,1769.0,4.0,4,0,1769.0,1769.0
5807,"AW00016806","Louis Zhao","60 & Above","New","2013-12-07",136,1,55.0,2.0,2,0,55.0,55.0
5808,"AW00016807","Virginia Suri","60 & Above","New","2013-01-14",147,1,1728.0,3.0,3,0,1728.0,1728.0
5809,"AW00016808","Jessica Long","60 & Above","New","2013-09-16",139,1,14.0,2.0,2,0,14.0,14.0
5810,"AW00016809","Bailey Sanders","60 & Above","New","2013-10-16",138,1,14.0,2.0,2,0,14.0,14.0
5811,"AW00016810","Michael Rodriguez","60 & Above","New","2013-10-29",138,2,3064.0,3.0,3,2,1532.0,1532.0
5812,"AW00016811","Luis Zhang","60 & Above","New","2013-02-27",146,1,1701.0,1.0,1,0,1701.0,1701.0
5813,"AW00016812","Alexa Richardson","60 & Above","New","2013-02-16",146,1,1736.0,2.0,2,0,1736.0,1736.0
5814,"AW00016813","Carson Diaz","60 & Above","New","2013-11-24",137,1,14.0,2.0,2,0,14.0,14.0
5815,"AW00016814","Isabella Collins","60 & Above","New","2013-02-03",147,1,40.0,2.0,2,0,40.0,40.0
5816,"AW00016815","Jacob Brown","60 & Above","New","2014-01-10",135,1,5.0,1.0,1,0,5.0,5.0
5817,"AW00016816","Julia Miller","60 & Above","New","2014-01-04",135,1,5.0,1.0,1,0,5.0,5.0
5818,"AW00016817","Evan Peterson","60 & Above","New","2013-10-13",138,1,5.0,1.0,1,0,5.0,5.0
5819,"AW00016818","Gabrielle Reed","60 & Above","New","2013-10-07",138,1,2392.0,5.0,5,0,2392.0,2392.0
5820,"AW00016819","Dalton Cox","60 & Above","New","2013-10-13",138,1,2317.0,2.0,2,0,2317.0,2317.0
5821,"AW00016820","Isabella Gray","60 & Above","New","2013-12-09",136,2,3217.0,7.0,7,3,1608.5,1072.33
5822,"AW00016821","Mary Carter","60 & Above","VIP","2013-08-19",140,3,7221.0,9.0,7,13,2407.0,555.46
5823,"AW00016822","Marshall Lin","60 & Above","VIP","2013-09-16",139,3,7176.0,6.0,6,16,2392.0,448.5
5824,"AW00016823","Stacy Ruiz","60 & Above","VIP","2013-09-24",139,3,7242.0,8.0,8,16,2414.0,452.63
5825,"AW00016824","Randall Munoz","60 & Above","VIP","2013-07-31",141,3,6939.0,6.0,6,12,2313.0,578.25
5826,"AW00016825","Susan Zeng","60 & Above","New","2013-11-17",137,1,61.0,4.0,4,0,61.0,61.0
5827,"AW00016826","Roberto Vazquez","50-59","New","2013-08-23",140,3,6954.0,8.0,8,11,2318.0,632.18
5828,"AW00016827","Jeffery Chen","50-59","VIP","2013-10-22",138,3,7205.0,8.0,7,17,2401.67,423.82
5829,"AW00016828","Logan Mitchell","50-59","VIP","2013-10-16",138,3,7182.0,8.0,8,17,2394.0,422.47
5830,"AW00016829","Wayne Lal","50-59","VIP","2013-10-04",138,3,7185.0,7.0,7,16,2395.0,449.06
5831,"AW00016830","Alexandra Hall","60 & Above","VIP","2013-08-23",140,3,7138.0,6.0,6,12,2379.33,594.83
5832,"AW00016831","Theodore Vazquez","60 & Above","VIP","2013-10-17",138,3,7206.0,7.0,6,16,2402.0,450.38
5833,"AW00016832","Isaiah Parker","60 & Above","New","2013-10-22",138,1,2370.0,4.0,4,0,2370.0,2370.0
5834,"AW00016833","Richard Cooper","60 & Above","New","2013-10-28",138,1,2344.0,4.0,4,0,2344.0,2344.0
5835,"AW00016834","Morgan Peterson","60 & Above","New","2013-05-26",143,1,1751.0,2.0,2,0,1751.0,1751.0
5836,"AW00016835","Noah Nelson","60 & Above","New","2013-10-12",138,1,2295.0,1.0,1,0,2295.0,2295.0
5837,"AW00016836","David Thomas","50-59","New","2013-12-18",136,2,3193.0,6.0,6,4,1596.5,798.25
5838,"AW00016837","Elizabeth Jackson","50-59","New","2013-12-17",136,2,156.0,3.0,3,4,78.0,39.0
5839,"AW00016838","Jonathan Griffin","50-59","New","2013-09-30",139,1,14.0,2.0,2,0,14.0,14.0
5840,"AW00016839","Julia Ross","50-59","New","2013-10-10",138,1,2295.0,1.0,1,0,2295.0,2295.0
5841,"AW00016840","Xavier Torres","50-59","New","2013-06-27",142,2,177.0,4.0,4,1,88.5,177.0
5842,"AW00016841","James Turner","50-59","New","2013-05-29",143,2,127.0,3.0,3,3,63.5,42.33
5843,"AW00016842","Jenny Yang","50-59","New","2013-10-25",138,1,5.0,1.0,1,0,5.0,5.0
5844,"AW00016843","Jimmy Ramos","50-59","New","2013-10-27",138,1,90.0,3.0,3,0,90.0,90.0
5845,"AW00016844","Emma Robinson","40-49","New","2013-10-22",138,1,2370.0,4.0,4,0,2370.0,2370.0
5846,"AW00016845","Andrea Adams","40-49","New","2013-10-05",138,1,2381.0,3.0,3,0,2381.0,2381.0
5847,"AW00016846","James Phillips","50-59","New","2013-04-19",144,2,181.0,4.0,4,1,90.5,181.0
5848,"AW00016847","Eduardo Hall","40-49","New","2013-11-22",137,2,190.0,5.0,5,5,95.0,38.0
5849,"AW00016848","Jessica Thomas","40-49","New","2014-01-19",135,2,125.0,4.0,4,11,62.5,11.36
5850,"AW00016849","Jonathan Collins","50-59","New","2014-01-05",135,2,177.0,4.0,4,1,88.5,177.0
5851,"AW00016850","Jessica Jenkins","50-59","New","2013-10-04",138,1,2355.0,2.0,2,0,2355.0,2355.0
5852,"AW00016851","Kevin Hayes","50-59","New","2013-10-23",138,1,2370.0,4.0,4,0,2370.0,2370.0
5853,"AW00016852","Kate She","50-59","New","2013-10-15",138,1,2406.0,3.0,3,0,2406.0,2406.0
5854,"AW00016853","Christina Bailey","50-59","New","2013-12-20",136,1,5.0,1.0,1,0,5.0,5.0
5855,"AW00016854","Seth Adams","40-49","New","2013-10-04",138,1,2343.0,4.0,4,0,2343.0,2343.0
5856,"AW00016855","Evelyn Srini","50-59","New","2013-12-17",136,2,151.0,4.0,4,2,75.5,75.5
5857,"AW00016856","Erin Rivera","50-59","New","2013-08-28",140,1,14.0,2.0,2,0,14.0,14.0
5858,"AW00016857","Lawrence Munoz","50-59","New","2013-05-04",143,1,55.0,2.0,2,0,55.0,55.0
5859,"AW00016858","Jan Lopez","50-59","New","2013-12-07",136,1,5.0,1.0,1,0,5.0,5.0
5860,"AW00016859","Jack Kumar","50-59","New","2013-10-17",138,1,2381.0,3.0,3,0,2381.0,2381.0
5861,"AW00016860","Haley Rogers","50-59","New","2013-03-12",145,1,5.0,1.0,1,0,5.0,5.0
5862,"AW00016861","Luis Sharma","50-59","New","2014-01-13",135,1,14.0,2.0,2,0,14.0,14.0
5863,"AW00016862","Timothy Nelson","50-59","New","2014-01-13",135,1,40.0,2.0,2,0,40.0,40.0
5864,"AW00016863","Kaitlyn Clark","50-59","New","2013-03-05",145,1,64.0,3.0,3,0,64.0,64.0
5865,"AW00016864","Grace Ramirez","50-59","New","2013-10-26",138,1,2330.0,2.0,2,0,2330.0,2330.0
5866,"AW00016865","Jordyn Diaz","50-59","New","2013-10-22",138,1,2370.0,4.0,4,0,2370.0,2370.0
5867,"AW00016866","Alexandra Parker","40-49","New","2013-10-13",138,1,2444.0,6.0,6,0,2444.0,2444.0
5868,"AW00016867","Katelyn King","50-59","New","2013-10-04",138,1,2382.0,5.0,5,0,2382.0,2382.0
5869,"AW00016868","Xavier Jackson","50-59","New","2013-10-16",138,1,2322.0,2.0,2,0,2322.0,2322.0
5870,"AW00016869","Vanessa Patterson","50-59","New","2013-10-04",138,1,2377.0,3.0,3,0,2377.0,2377.0
5871,"AW00016870","Andrea Morgan","60 & Above","New","2013-06-22",142,3,149.0,6.0,6,4,49.67,37.25
5872,"AW00016871","Anna Clark","50-59","New","2013-10-07",138,1,2317.0,2.0,2,0,2317.0,2317.0
5873,"AW00016872","Samuel Taylor","40-49","New","2013-10-16",138,1,2359.0,5.0,5,0,2359.0,2359.0
5874,"AW00016873","Damien Deng","60 & Above","New","2013-07-23",141,1,578.0,4.0,4,0,578.0,578.0
5875,"AW00016874","Leslie Munoz","60 & Above","New","2013-05-16",143,1,5.0,1.0,1,0,5.0,5.0
5876,"AW00016875","Samantha Diaz","60 & Above","New","2013-06-24",142,1,40.0,2.0,2,0,40.0,40.0
5877,"AW00016876","Jackson Sharma","60 & Above","New","2013-12-05",136,3,152.0,6.0,6,7,50.67,21.71
5878,"AW00016877","Katelyn Adams","60 & Above","New","2013-02-15",146,1,40.0,2.0,2,0,40.0,40.0
5879,"AW00016878","Devin Young","60 & Above","New","2013-02-23",146,1,1736.0,2.0,2,0,1736.0,1736.0
5880,"AW00016879","Morgan Taylor","60 & Above","New","2013-02-26",146,1,1728.0,3.0,3,0,1728.0,1728.0
5881,"AW00016880","Edgar Patel","60 & Above","New","2013-10-24",138,1,2344.0,4.0,4,0,2344.0,2344.0
5882,"AW00016881","Ruben Alonso","60 & Above","New","2013-10-28",138,1,2320.0,1.0,1,0,2320.0,2320.0
5883,"AW00016882","Robert Young","50-59","New","2013-10-25",138,1,2295.0,1.0,1,0,2295.0,2295.0
5884,"AW00016883","Tyler Davis","50-59","New","2014-01-05",135,1,49.0,3.0,3,0,49.0,49.0
5885,"AW00016884","Richard Miller","60 & Above","New","2013-04-06",144,1,40.0,2.0,2,0,40.0,40.0
5886,"AW00016885","Garrett Cook","50-59","New","2013-03-16",145,1,40.0,2.0,2,0,40.0,40.0
5887,"AW00016886","Aidan Flores","60 & Above","New","2013-02-04",146,1,1730.0,3.0,3,0,1730.0,1730.0
5888,"AW00016887","Cody Rivera","60 & Above","New","2013-02-20",146,1,1770.0,4.0,4,0,1770.0,1770.0
5889,"AW00016888","Arianna Hughes","60 & Above","New","2013-02-08",146,1,1755.0,2.0,2,0,1755.0,1755.0
5890,"AW00016889","Daniel Rodriguez","50-59","New","2013-03-10",145,1,1730.0,3.0,3,0,1730.0,1730.0
5891,"AW00016890","Timothy Reed","60 & Above","New","2013-03-14",145,1,1808.0,5.0,5,0,1808.0,1808.0
5892,"AW00016891","Natalie Gonzales","60 & Above","New","2013-11-27",137,1,60.0,2.0,2,0,60.0,60.0
5893,"AW00016892","Rebecca Evans","60 & Above","New","2013-10-25",138,1,2342.0,2.0,2,0,2342.0,2342.0
5894,"AW00016893","Isaac Howard","60 & Above","New","2013-10-17",138,1,2326.0,3.0,3,0,2326.0,2326.0
5895,"AW00016894","Abigail Walker","50-59","New","2013-03-07",145,1,1764.0,3.0,3,0,1764.0,1764.0
5896,"AW00016895","Chloe Gonzales","60 & Above","New","2013-03-19",145,1,1760.0,3.0,3,0,1760.0,1760.0
5897,"AW00016896","Natalie Perez","60 & Above","New","2013-03-16",145,1,1715.0,3.0,3,0,1715.0,1715.0
5898,"AW00016897","Lauren Torres","60 & Above","New","2013-03-01",146,1,1764.0,3.0,3,0,1764.0,1764.0
5899,"AW00016898","Angel Reed","60 & Above","New","2013-03-26",145,1,1751.0,2.0,2,0,1751.0,1751.0
5900,"AW00016899","Whitney Sanchez","60 & Above","New","2013-06-16",142,1,5.0,1.0,1,0,5.0,5.0
5901,"AW00016900","Miguel Jones","60 & Above","New","2013-08-17",140,1,7.0,2.0,2,0,7.0,7.0
5902,"AW00016901","Ricky Munoz","60 & Above","New","2013-09-25",139,1,40.0,2.0,2,0,40.0,40.0
5903,"AW00016902","Shawn She","60 & Above","New","2014-01-09",135,2,212.0,3.0,3,7,106.0,30.29
5904,"AW00016903","Ian Wright","60 & Above","New","2013-11-12",137,1,5.0,1.0,1,0,5.0,5.0
5905,"AW00016904","Arianna Bailey","60 & Above","New","2013-10-10",138,1,5.0,1.0,1,0,5.0,5.0
5906,"AW00016905","Janet Stewart","60 & Above","New","2013-08-03",141,1,5.0,1.0,1,0,5.0,5.0
5907,"AW00016906","Brittany Flores","60 & Above","New","2013-08-10",140,1,2360.0,3.0,3,0,2360.0,2360.0
5908,"AW00016907","Sarah Hall","60 & Above","New","2013-10-25",138,1,2342.0,2.0,2,0,2342.0,2342.0
5909,"AW00016908","Kristi Patel","60 & Above","New","2013-10-06",138,1,2367.0,3.0,3,0,2367.0,2367.0
5910,"AW00016909","Chloe Walker","60 & Above","New","2013-10-27",138,1,2377.0,3.0,3,0,2377.0,2377.0
5911,"AW00016910","Ryan Diaz","60 & Above","New","2013-07-13",141,2,142.0,3.0,3,5,71.0,28.4
5912,"AW00016911","Caleb Patterson","60 & Above","New","2013-09-11",139,1,59.0,2.0,2,0,59.0,59.0
5913,"AW00016912","Dalton Patterson","60 & Above","New","2013-11-26",137,1,2381.0,3.0,3,0,2381.0,2381.0
5914,"AW00016913","Marcus Flores","60 & Above","New","2013-08-23",140,1,14.0,2.0,2,0,14.0,14.0
5915,"AW00016914","Alexandra Campbell","50-59","New","2013-11-28",137,1,2362.0,4.0,4,0,2362.0,2362.0
5916,"AW00016915","Mason Phillips","40-49","New","2013-11-28",137,1,2375.0,2.0,2,0,2375.0,2375.0
5917,"AW00016916","Cheryl Dominguez","50-59","New","2013-11-13",137,1,2435.0,8.0,8,0,2435.0,2435.0
5918,"AW00016917","Brett Subram","50-59","New","2013-12-09",136,1,5.0,1.0,1,0,5.0,5.0
5919,"AW00016918","Alexandria Cox","40-49","New","2014-01-16",135,1,64.0,3.0,3,0,64.0,64.0
5920,"AW00016919","Kaitlin Sullivan","60 & Above","New","2013-12-22",136,2,71.0,4.0,4,8,35.5,8.88
5921,"AW00016920","Eduardo Stewart","40-49","New","2013-03-24",145,1,1701.0,1.0,1,0,1701.0,1701.0
5922,"AW00016921","Edwin Jai","40-49","New","2013-05-13",143,1,1755.0,2.0,2,0,1755.0,1755.0
5923,"AW00016922","Emma Jackson","40-49","New","2014-01-22",135,1,99.0,4.0,4,0,99.0,99.0
5924,"AW00016923","Connor Gonzales","40-49","New","2013-12-06",136,1,60.0,2.0,2,0,60.0,60.0
5925,"AW00016924","Julia Price","40-49","New","2013-04-21",144,1,1775.0,3.0,3,0,1775.0,1775.0
5926,"AW00016925","Spencer Patterson","40-49","New","2013-04-09",144,1,1765.0,4.0,4,0,1765.0,1765.0
5927,"AW00016926","Rodney Sanz","60 & Above","New","2013-12-20",136,2,45.0,4.0,4,7,22.5,6.43
5928,"AW00016927","Rebekah Gonzalez","60 & Above","New","2014-01-28",135,2,39.0,3.0,3,11,19.5,3.55
5929,"AW00016928","Bryan Stewart","60 & Above","Regular","2013-06-18",142,2,4698.0,2.0,2,28,2349.0,167.79
5930,"AW00016929","Savannah Scott","60 & Above","Regular","2013-06-24",142,2,4733.0,3.0,3,28,2366.5,169.04
5931,"AW00016930","Kristen Zhao","60 & Above","New","2014-01-02",136,2,54.0,3.0,3,9,27.0,6.0
5932,"AW00016931","Dalton Lee","60 & Above","Regular","2013-06-10",142,2,4767.0,5.0,5,27,2383.5,176.56
5933,"AW00016932","Adam King","50-59","New","2013-09-02",140,2,14.0,4.0,3,2,7.0,7.0
5934,"AW00016933","Donald Arun","50-59","New","2013-12-15",136,2,95.0,4.0,4,2,47.5,47.5
5935,"AW00016934","Michele Vazquez","50-59","New","2013-10-21",138,2,87.0,4.0,4,0,43.5,87.0
5936,"AW00016935","Bruce Perez","50-59","New","2013-09-24",139,2,95.0,4.0,4,2,47.5,47.5
5937,"AW00016936","Alice Serventi","60 & Above","New","2013-02-18",146,1,64.0,3.0,3,0,64.0,64.0
5938,"AW00016937","Craig Rubio","50-59","New","2013-01-16",147,2,3927.0,4.0,4,1,1963.5,3927.0
5939,"AW00016938","Abigail Williams","60 & Above","Regular","2013-12-24",136,2,3110.0,3.0,3,19,1555.0,163.68
5940,"AW00016939","Bailey Evans","50-59","New","2013-08-22",140,1,30.0,2.0,2,0,30.0,30.0
5941,"AW00016940","Jenny Zeng","50-59","VIP","2013-12-26",136,2,5006.0,3.0,3,16,2503.0,312.88
5942,"AW00016941","Amy Yang","50-59","New","2013-12-07",136,1,65.0,3.0,3,0,65.0,65.0
5943,"AW00016942","Kaitlyn Bennett","60 & Above","Regular","2013-02-17",146,2,2751.0,3.0,3,13,1375.5,211.62
5944,"AW00016943","Veronica Garcia","60 & Above","New","2013-07-02",142,1,38.0,3.0,3,0,38.0,38.0
5945,"AW00016944","Alejandro Raji","60 & Above","New","2013-01-03",148,2,4253.0,5.0,5,5,2126.5,850.6
5946,"AW00016945","Brianna Kelly","60 & Above","Regular","2013-12-19",136,2,3262.0,3.0,3,18,1631.0,181.22
5947,"AW00016946","Teresa Diaz","60 & Above","Regular","2013-12-24",136,2,3071.0,4.0,4,18,1535.5,170.61
5948,"AW00016947","Savannah Stewart","40-49","New","2013-04-16",144,1,1736.0,2.0,2,0,1736.0,1736.0
5949,"AW00016948","Emma Lee","40-49","New","2014-01-05",135,3,248.0,9.0,8,9,82.67,27.56
5950,"AW00016949","Luis Flores","40-49","New","2013-04-20",144,1,1790.0,3.0,3,0,1790.0,1790.0
5951,"AW00016950","Connor Edwards","40-49","New","2013-07-23",141,3,212.0,10.0,8,2,70.67,106.0
5952,"AW00016951","Cassidy Bennett","40-49","New","2013-04-03",145,1,1736.0,2.0,2,0,1736.0,1736.0
5953,"AW00016952","Thomas Martin","40-49","New","2013-05-29",143,1,1736.0,2.0,2,0,1736.0,1736.0
5954,"AW00016953","Paige Ward","40-49","New","2013-02-02",147,1,14.0,2.0,2,0,14.0,14.0
5955,"AW00016954","Fernando Davis","40-49","New","2014-01-12",135,1,68.0,3.0,3,0,68.0,68.0
5956,"AW00016955","Nathaniel Bradley","50-59","New","2013-06-28",142,1,1760.0,3.0,3,0,1760.0,1760.0
5957,"AW00016956","Austin Flores","40-49","New","2013-04-11",144,1,1701.0,1.0,1,0,1701.0,1701.0
5958,"AW00016957","Seth Wilson","40-49","New","2013-12-21",136,1,40.0,2.0,2,0,40.0,40.0
5959,"AW00016958","Pedro Torres","40-49","New","2013-04-03",145,3,168.0,8.0,8,1,56.0,168.0
5960,"AW00016959","Carson Foster","40-49","New","2013-08-22",140,3,136.0,6.0,6,5,45.33,27.2
5961,"AW00016960","Paige Gray","40-49","New","2013-10-01",139,1,5.0,1.0,1,0,5.0,5.0
5962,"AW00016961","Faith Perry","40-49","New","2013-10-30",138,1,2319.0,4.0,4,0,2319.0,2319.0
5963,"AW00016962","Zachary Coleman","50-59","New","2014-01-19",135,1,14.0,2.0,2,0,14.0,14.0
5964,"AW00016963","Faith Hughes","40-49","New","2013-04-02",145,1,40.0,2.0,2,0,40.0,40.0
5965,"AW00016964","Gavin Wood","50-59","New","2013-06-23",142,3,109.0,6.0,6,4,36.33,27.25
5966,"AW00016965","Kristi Romero","50-59","New","2013-03-18",145,1,40.0,2.0,2,0,40.0,40.0
5967,"AW00016966","Amanda Diaz","50-59","New","2013-12-17",136,1,5.0,1.0,1,0,5.0,5.0
5968,"AW00016967","Noah Hernandez","40-49","New","2013-11-10",137,1,2317.0,2.0,2,0,2317.0,2317.0
5969,"AW00016968","Ian Griffin","40-49","New","2013-11-18",137,1,2326.0,3.0,3,0,2326.0,2326.0
5970,"AW00016969","Jackson Turner","40-49","New","2013-11-17",137,1,2440.0,2.0,2,0,2440.0,2440.0
5971,"AW00016970","Katherine Foster","40-49","New","2013-04-12",144,1,1755.0,2.0,2,0,1755.0,1755.0
5972,"AW00016971","Alexia Bryant","50-59","New","2013-06-25",142,1,64.0,3.0,3,0,64.0,64.0
5973,"AW00016972","Lucas Hernandez","40-49","New","2013-04-12",144,1,1755.0,2.0,2,0,1755.0,1755.0
5974,"AW00016973","Katherine Collins","50-59","New","2013-04-16",144,1,1858.0,5.0,5,0,1858.0,1858.0
5975,"AW00016974","Paige Rivera","40-49","New","2013-04-09",144,1,1730.0,3.0,3,0,1730.0,1730.0
5976,"AW00016975","Benjamin Lee","50-59","New","2013-09-06",139,1,68.0,3.0,3,0,68.0,68.0
5977,"AW00016976","Sandra Xu","50-59","New","2013-03-31",145,1,1786.0,3.0,3,0,1786.0,1786.0
5978,"AW00016977","Noah Adams","50-59","New","2013-05-08",143,1,1710.0,2.0,2,0,1710.0,1710.0
5979,"AW00016978","Jeremy Rivera","50-59","New","2013-03-12",145,1,5.0,1.0,1,0,5.0,5.0
5980,"AW00016979","Kaitlyn Rogers","50-59","New","2013-11-13",137,1,2322.0,2.0,2,0,2322.0,2322.0
5981,"AW00016980","Jill Moore","50-59","New","2013-04-11",144,1,40.0,2.0,2,0,40.0,40.0
5982,"AW00016981","Hunter Simmons","50-59","New","2013-11-17",137,1,2318.0,4.0,4,0,2318.0,2318.0
5983,"AW00016982","Jillian Lopez","40-49","New","2013-01-28",147,1,90.0,3.0,3,0,90.0,90.0
5984,"AW00016983","Gabriel Collins","50-59","New","2013-11-23",137,1,2357.0,3.0,3,0,2357.0,2357.0
5985,"AW00016984","Rodney Moreno","40-49","New","2013-05-15",143,1,1760.0,3.0,3,0,1760.0,1760.0
5986,"AW00016985","Adam Li","40-49","New","2013-08-25",140,1,14.0,2.0,2,0,14.0,14.0
5987,"AW00016986","Sara Adams","50-59","New","2013-07-03",142,1,69.0,2.0,2,0,69.0,69.0
5988,"AW00016987","Miguel Clark","50-59","New","2013-08-13",140,1,2415.0,2.0,2,0,2415.0,2415.0
5989,"AW00016988","Brian Bailey","40-49","New","2013-12-01",137,1,5.0,1.0,1,0,5.0,5.0
5990,"AW00016989","Emma Richardson","40-49","New","2013-11-26",137,1,2320.0,1.0,1,0,2320.0,2320.0
5991,"AW00016990","Zachary Griffin","50-59","New","2013-06-27",142,1,60.0,2.0,2,0,60.0,60.0
5992,"AW00016991","Brianna Henderson","50-59","New","2013-03-21",145,1,40.0,2.0,2,0,40.0,40.0
5993,"AW00016992","Lucas Watson","40-49","New","2013-03-31",145,1,5.0,1.0,1,0,5.0,5.0
5994,"AW00016993","Russell Rai","40-49","New","2013-06-25",142,1,125.0,2.0,2,0,125.0,125.0
5995,"AW00016994","Deanna Torres","50-59","New","2013-08-31",140,1,40.0,2.0,2,0,40.0,40.0
5996,"AW00016995","Taylor Hall","50-59","New","2013-06-11",142,1,1736.0,2.0,2,0,1736.0,1736.0
5997,"AW00016996","Destiny Walker","50-59","New","2013-06-15",142,1,1755.0,2.0,2,0,1755.0,1755.0
